Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
801	slz_002_1868_013_41_48_e8	in der Geometrie und Stereometrie , sehr schön gearbeitet .	Absenzenlisten	, den unsern sehr ähnlich . Lesebücher in Form und	in_APPR der_ART Geometrie_NN und_KON Stereometrie_NN ,_$, sehr_ADV schön_ADJD gearbeitet_VVPP ._$.	Absenzenlisten_NN	,_$, den_PRELS unsern_ADJD sehr_ADV ähnlich_ADJD ._$. Lesebücher_NN in_APPR Form_NN und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=800	31455807	31455807
802	syn_001_1855_000_11_44_e91	der strafbaren , im Ganzen eine nicht unbeträchtliche Vermehrung der	Absenzen	, die theilweise in Kinderkrank¬ heiten , theilweise in den	der_ART strafbaren_ADJA ,_$, im_APPRART Ganzen_NN eine_ART nicht_PTKNEG unbeträchtliche_ADJA Vermehrung_NN der_ART	Absenzen_NN	,_$, die_PRELS theilweise_ADJD in_APPR Kinderkrank¬_NN heiten_VVFIN ,_$, theilweise_ADJD in_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=801	31559815	31559815
803	syn_001_1855_000_11_44_e91	herrschenden Noth der ärmern Klassen ihre Erklärung findet . Die	Absenzenordnung	hat stch im Ganzen als zweckmäßige bewährt . Unbefriedigende Ergeb¬	herrschenden_ADJA Noth_NE der_ART ärmern_ADJA Klassen_NN ihre_PPOSAT Erklärung_NN findet_VVFIN ._$. Die_ART	Absenzenordnung_NN	hat_VAFIN stch_NN im_APPRART Ganzen_NN als_KOKOM zweckmäßige_ADJA bewährt_VVPP ._$. Unbefriedigende_ADJA Ergeb¬_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=802	31559851	31559851
804	syn_001_1855_000_11_44_e91	der Schulversäumnisse . Im Bezirk Es kommen der Alltagsschule .	Absenzen	auf den S der Repetier- und Singschule . chüler Gesammtdurch-	der_ART Schulversäumnisse_NN ._$. Im_APPRART Bezirk_NN Es_PPER kommen_VVFIN der_ART Alltagsschule_NN ._$.	Absenzen_NN	auf_APPR den_ART S_NN der_ART Repetier-_TRUNC und_KON Singschule_NN ._$. chüler_NE Gesammtdurch-_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=803	31559959	31559959
805	syn_001_1855_000_11_44_e91	höchst nachtheiligen Ein¬ fluß ausüben , der weder durch die	Absenzenordnung	noch durch das Einwirken der Lehrer gehoben werden kann ,	höchst_ADJD nachtheiligen_ADJA Ein¬_NN fluß_NN ausüben_VVINF ,_$, der_PRELS weder_KON durch_APPR die_ART	Absenzenordnung_NN	noch_ADV durch_APPR das_ART Einwirken_NN der_ART Lehrer_NN gehoben_VVPP werden_VAINF kann_VMFIN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=804	31562134	31562134
806	syn_001_1855_000_11_44_e91	gewöhnlichen Gefährten und das Bettellaufen vermehrt nicht hloß die strafbaren	Absenzen	, sondern erschwert zugleich die Hand¬ habung der Zucht und	gewöhnlichen_ADJA Gefährten_NN und_KON das_ART Bettellaufen_NN vermehrt_ADJD nicht_PTKNEG hloß_NN die_ART strafbaren_ADJA	Absenzen_NN	,_$, sondern_KON erschwert_VVFIN zugleich_ADV die_ART Hand¬_ADJA habung_NN der_ART Zucht_NN und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=805	31562172	31562172
807	syn_001_1855_000_11_44_e91	entziehe » . Die bedeu- àb erhöhte Zahl der entschuldigten	Absenzen	, die vorzugsweise der Elementarschulstufe zufallen , rührt von wiederholtem	entziehe_VVFIN »_$( ._$. Die_ART bedeu-_TRUNC àb_ADJA erhöhte_ADJA Zahl_NN der_ART entschuldigten_ADJA	Absenzen_NN	,_$, die_PRELS vorzugsweise_ADJD der_ART Elementarschulstufe_NN zufallen_VVINF ,_$, rührt_VVFIN von_APPR wiederholtem_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=806	31564391	31564391
808	syn_001_1855_000_11_44_e91	Schulen in den Städten Zürich und Winterthur , Schklerzahl .	Absenzen	, Schulfond , Sitzungen . Visita¬ tionen , Lehrer ,	Schulen_NN in_APPR den_ART Städten_NN Zürich_NE und_KON Winterthur_NE ,_$, Schklerzahl_NN ._$.	Absenzen_NN	,_$, Schulfond_NN ,_$, Sitzungen_NN ._$. Visita¬_ADJA tionen_NN ,_$, Lehrer_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=807	31564558	31564558
809	syn_001_1855_000_11_44_e91	unter dem mittleren Stande , Zwei Schüler gaben wegen zahlreicher	Absenzen	zu Klagen Anlaß , Von eigentlichen Disciplinärvergehen gelangte ein einziger	unter_APPR dem_ART mittleren_ADJA Stande_NN ,_$, Zwei_CARD Schüler_NN gaben_VVFIN wegen_APPR zahlreicher_ADJA	Absenzen_NN	zu_APPR Klagen_NN Anlaß_NN ,_$, Von_APPR eigentlichen_ADJA Disciplinärvergehen_NN gelangte_VVFIN ein_ART einziger_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=808	31568217	31568217
810	syn_001_1855_000_11_44_e91	und der Handhabung der Disciplin gewidmet . Die Zahl der	Absenzen	stellt sich auf 10 bis 15 °/o . An den	und_KON der_ART Handhabung_NN der_ART Disciplin_NN gewidmet_VVPP ._$. Die_ART Zahl_NN der_ART	Absenzen_NN	stellt_VVFIN sich_PRF auf_APPR 10_CARD bis_KON 15_CARD °/o_NN ._$. An_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=809	31570253	31570253
811	syn_001_1855_000_11_44_e91	da über Unruhe in Reih ' und Glied geklagt .	Absenzen	kamen im Ganzen 398 vor , wovon 128 gehörig entschuldigt	da_ADV über_APPR Unruhe_NN in_APPR Reih_VVIMP '_$( und_KON Glied_NN geklagt_VVPP ._$.	Absenzen_NN	kamen_VVFIN im_APPRART Ganzen_NN 398_CARD vor_PTKVZ ,_$, wovon_PWAV 128_CARD gehörig_ADJD entschuldigt_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=810	31570480	31570480
812	skz_001_1839_008_398_405_e474	in größter Zahl zugegen waren , und mögen das bisherige	Versäumniß	etwas ersetzen . Welche Wohlthat für eine Gemeinde von 7000	in_APPR größter_ADJA Zahl_NN zugegen_ADJD waren_VAFIN ,_$, und_KON mögen_VMFIN das_ART bisherige_ADJA	Versäumniß_NN	etwas_ADV ersetzen_VVINF ._$. Welche_PWS Wohlthat_NE für_APPR eine_ART Gemeinde_NN von_APPR 7000_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=811	31696070	31696070
813	slz_002_1864_009_209_212_e55	ältern Alltagsschülern und Uebungsschülern besucht . Wintersemester 1863/64 : Entschuldigte	Absenzen	: 36,938 . Un- entschuldigte : 9906. Gewarnt wurden 91	ältern_ADJA Alltagsschülern_NN und_KON Uebungsschülern_NN besucht_VVPP ._$. Wintersemester_NN 1863/64_CARD :_$. Entschuldigte_ADJA	Absenzen_NN	:_$. 36,938_CARD ._$. Un-_TRUNC entschuldigte_VVFIN :_$. 9906._ADJA Gewarnt_NN wurden_VAFIN 91_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=812	31721854	31721854
814	slz_002_1864_009_209_212_e55	und zur Strafe eingeleitet 4 Schüler . Gänzlich ohne unentschuldigte	Absenzen	waren : 2348 Schüler . III Gesammtzahl der Primärschulen Alltagschüler	und_KON zur_APPRART Strafe_NN eingeleitet_VVPP 4_CARD Schüler_NN ._$. Gänzlich_ADJD ohne_APPR unentschuldigte_ADJA	Absenzen_NN	waren_VAFIN :_$. 2348_CARD Schüler_NN ._$. III_NE Gesammtzahl_NN der_ART Primärschulen_NN Alltagschüler_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=813	31721876	31721876
815	bsf_001_1864_004_146_151_e97	besser als früher , sogar oft musterhaft . Tie unentschuldigren	Absenzen	betragen durchschnittlich weniger als einen Halbtag per Kind . —	besser_ADJD als_KOKOM früher_ADJD ,_$, sogar_ADV oft_ADV musterhaft_ADJD ._$. Tie_NE unentschuldigren_ADJA	Absenzen_NN	betragen_VVFIN durchschnittlich_ADJD weniger_PIS als_KOKOM einen_ART Halbtag_NN per_APPR Kind_NN ._$. —_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=814	31773070	31773070
816	bsf_001_1864_004_44_45_e29	Kinder , die sich in der eigentlichen Schule durch regelmäßige	Absenzen	auszeichneten , die Arbeitsschule sehr fleißig besuchten . Man könnte	Kinder_NN ,_$, die_PRELS sich_PRF in_APPR der_ART eigentlichen_ADJA Schule_NN durch_APPR regelmäßige_ADJA	Absenzen_NN	auszeichneten_VVFIN ,_$, die_ART Arbeitsschule_NN sehr_ADV fleißig_ADJD besuchten_VVFIN ._$. Man_PIS könnte_VMFIN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=815	31853272	31853272
817	skz_004_1863_000_117_124_e452	, sehr fleißig besucht ; ebenso der Vormittags-Gottesdienst überhaupt .	Versäumniß	der Osterandacht gehört in Kirchdorf zur äußersten Seltenheit . Chur	,_$, sehr_ADV fleißig_ADJD besucht_VVPP ;_$. ebenso_ADV der_ART Vormittags-Gottesdienst_NN überhaupt_ADV ._$.	Versäumniß_NN	der_ART Osterandacht_NN gehört_VVFIN in_APPR Kirchdorf_NN zur_APPRART äußersten_ADJA Seltenheit_NN ._$. Chur_NE	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=816	31913546	31913546
818	ass_001_1836_002_298_336_e746	Lokals u. s. iv . verzeichnet werden . Z. 49.	Versäumnißrodel	. Der Lehrer führt ein genaues Verzeichnis ? über den	Lokals_NN u._APPR s._ADV iv_ADJA ._$. verzeichnet_VVPP werden_VAINF ._$. Z._APPRART 49._ADJA	Versäumnißrodel_NN	._$. Der_ART Lehrer_NN führt_VVFIN ein_ART genaues_ADJA Verzeichnis_NN ?_$. über_APPR den_ART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=817	31971734	31971734
819	ass_001_1836_002_298_336_e746	betreffenden Lehrern zur Eintragung jn d«e der Schulpflege ein¬ zureichende	Versäumnißtabelle	. Z. 86. ^ UnterrichtSgcgenständc . Das Einfachste , Unge¬	betreffenden_ADJA Lehrern_NN zur_APPRART Eintragung_NN jn_NE d«e_NE der_ART Schulpflege_NN ein¬_ADJA zureichende_ADJA	Versäumnißtabelle_NN	._$. Z._APPRART 86._ADJA ^_XY UnterrichtSgcgenständc_NE ._$. Das_ART Einfachste_ADJA ,_$, Unge¬_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=818	31973958	31973958
820	slz_002_1868_013_337_344_e45	behaupten daher , daß diejenigen Schulbehörden und Lehrer sich unverzeihliche	Versäumniß	lassen zu Schulden kommen , welche nicht alles Ernstes darauf	behaupten_VVFIN daher_PAV ,_$, daß_KOUS diejenigen_PDAT Schulbehörden_NN und_KON Lehrer_NN sich_PRF unverzeihliche_ADJA	Versäumniß_NN	lassen_VVFIN zu_APPR Schulden_NN kommen_VVINF ,_$, welche_PRELS nicht_PTKNEG alles_PIAT Ernstes_NN darauf_PAV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=819	32114162	32114162
821	slz_002_1867_012_31_38_e7	den Unterricht regelmäßig und rechtzeitig zu besuchen . Jede unentschuldigte	Absenz	wird durch Ausfüllung eines Formulars dem Prinzipal des Lehrlings sofort	den_ART Unterricht_NN regelmäßig_ADJD und_KON rechtzeitig_ADJD zu_PTKZU besuchen_VVINF ._$. Jede_PIAT unentschuldigte_ADJA	Absenz_NN	wird_VAFIN durch_APPR Ausfüllung_NN eines_ART Formulars_NN dem_ART Prinzipal_NN des_ART Lehrlings_NN sofort_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=820	32220348	32220348
822	slz_002_1867_012_31_38_e7	sofort schriftlich angezeigt ; wer sich trotz dieser Mahnungen 3	Absenzen	zu Schulden kommen läßt , wird aus dem Schülerverzeichniß gestrichen	sofort_ADV schriftlich_ADJD angezeigt_VVPP ;_$. wer_PWS sich_PRF trotz_APPR dieser_PDAT Mahnungen_NN 3_CARD	Absenzen_NN	zu_APPR Schulden_NN kommen_VVINF läßt_VVFIN ,_$, wird_VAFIN aus_APPR dem_ART Schülerverzeichniß_NN gestrichen_VVPP	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=821	32220368	32220368
823	vsb_001_1859_006_38_39_e92	. Da kein Gesetz zum Schulbesuch bestand , waren die	Absenzen	unzählig , theils her¬ vorgerufen durch die Eltern , denen	._$. Da_ADV kein_PIAT Gesetz_NN zum_APPRART Schulbesuch_NN bestand_VVFIN ,_$, waren_VAFIN die_ART	Absenzen_NN	unzählig_ADJD ,_$, theils_ADJD her¬_ADJD vorgerufen_ADJD durch_APPR die_ART Eltern_NN ,_$, denen_PRELS	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=822	32320349	32320349
824	ass_001_1836_002_35_66_e584	werden , ohne Vorwisscn wenigstens des Herrn Schulinspektors . Die	Absenzen	und ihre Ursachen sollen in diesem Verzeichniß richtig bemerkt und	werden_VAINF ,_$, ohne_APPR Vorwisscn_NE wenigstens_ADV des_ART Herrn_NN Schulinspektors_NN ._$. Die_ART	Absenzen_NN	und_KON ihre_PPOSAT Ursachen_NN sollen_VMFIN in_APPR diesem_PDAT Verzeichniß_NN richtig_ADJD bemerkt_VVPP und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=823	32393792	32393792
825	skb_004_1868_000_475_479_e576	katholische Pfarrer des Kan¬ tons mit der Weisung , für	Absenzen	voir länger als 8 Tagen die Ermächtigung der Kirchen-Direktion einzuholen	katholische_ADJA Pfarrer_NN des_ART Kan¬_NN tons_ADJD mit_APPR der_ART Weisung_NN ,_$, für_APPR	Absenzen_NN	voir_NN länger_ADJD als_KOKOM 8_CARD Tagen_NN die_ART Ermächtigung_NN der_ART Kirchen-Direktion_NN einzuholen_VVIZU	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=824	32464532	32464532
826	syn_001_1838_000_26_34_e151	die 42 konferenz¬ pflichtigen Mitglieder durch'S ganze Zahr bloß 19	Absenzen	, also nicht völlig fünf auf eine Konferenz aufweist .	die_ART 42_CARD konferenz¬_ADJA pflichtigen_ADJA Mitglieder_NN durch'S_VVFIN ganze_ADJA Zahr_NN bloß_ADJD 19_CARD	Absenzen_NN	,_$, also_ADV nicht_PTKNEG völlig_ADJD fünf_CARD auf_APPR eine_ART Konferenz_NN aufweist_VVFIN ._$.	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=825	32487289	32487289
827	bso_001_1858_001_37_40_e12	, Conserenzberichte , Gutach- ten , Stundenpläne , Schulrödel ,	Absenzcntabellcn	, Unterrichts- Pläne , mündliche und schriftliche Weisungen , Lesebücher	,_$, Conserenzberichte_NN ,_$, Gutach-_TRUNC ten_NE ,_$, Stundenpläne_NN ,_$, Schulrödel_NN ,_$,	Absenzcntabellcn_TRUNC	,_$, Unterrichts-_TRUNC Pläne_NN ,_$, mündliche_ADJA und_KON schriftliche_ADJA Weisungen_NN ,_$, Lesebücher_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=826	32535601	32535601
828	vsb_001_1858_005_821_822_e785	die Schule selbst in ihren wenigen Stunden , die durch	Absenzen	aller Art noch bedeutend verringert werden , bei öfterm Mangel	die_ART Schule_NN selbst_ADV in_APPR ihren_PPOSAT wenigen_PIAT Stunden_NN ,_$, die_PRELS durch_APPR	Absenzen_NN	aller_PIAT Art_NN noch_ADV bedeutend_ADJD verringert_VVPP werden_VAINF ,_$, bei_APPR öfterm_NN Mangel_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=827	32551630	32551630
829	vsb_001_1858_005_821_822_e785	schen anf diese Weise seine mit oder ohne Schuld erhaltenen	Absenzen	, oder oiclmehr erhaltenen Lücken beim Lampen- licht ausgefüllt und	schen_ADJA anf_NN diese_PDAT Weise_NN seine_PPOSAT mit_APPR oder_KON ohne_APPR Schuld_NN erhaltenen_ADJA	Absenzen_NN	,_$, oder_KON oiclmehr_ADV erhaltenen_ADJA Lücken_NN beim_APPRART Lampen-_NN licht_ADJD ausgefüllt_VVPP und_KON	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=828	32551761	32551761
830	syn_001_1835_000_3_9_e77	daS Spruchbüch- lein , für kräftige Maßregeln zur Verhinderung der	Absenzen	und für Erhöhung der Entschädigungen statt der Nutzungen laut Z8	daS_ADJA Spruchbüch-_TRUNC lein_VVIMP ,_$, für_APPR kräftige_ADJA Maßregeln_NN zur_APPRART Verhinderung_NN der_ART	Absenzen_NN	und_KON für_APPR Erhöhung_NN der_ART Entschädigungen_NN statt_APPR der_ART Nutzungen_NN laut_APPR Z8_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=829	32656138	32656138
831	bso_001_1863_006_85_88_e24	wie Ihre Zuschrift , be- treffend „ gewissenhafte Führung der	Absenzenverzeichnisse	" im Interesse der Sache zu verwenden ist . Mit	wie_KOUS Ihre_PPOSAT Zuschrift_NN ,_$, be-_TRUNC treffend_ADJD „_$( gewissenhafte_ADJA Führung_NN der_ART	Absenzenverzeichnisse_NN	"_$( im_APPRART Interesse_NN der_ART Sache_NN zu_PTKZU verwenden_VVINF ist_VAFIN ._$. Mit_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=830	32700702	32700702
832	syn_001_1850_000_65_87_e107	Kapitelsversammlungen . Hierüber gibt folgende Tabelle Aufschluß . « 8	Absenzen	. Bezirke , Zahl der Lehrer . Entschuldigt . Unentschuldigt	Kapitelsversammlungen_NN ._$. Hierüber_PAV gibt_VVFIN folgende_ADJA Tabelle_NN Aufschluß_NN ._$. «_$( 8_CARD	Absenzen_NN	._$. Bezirke_NN ,_$, Zahl_NN der_ART Lehrer_NN ._$. Entschuldigt_VVPP ._$. Unentschuldigt_ADJD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=831	32704833	32704833
833	syn_001_1850_000_65_87_e107	20 562 261 267 528 Im Berichtjahre wurden 4 t	Absenzen	weniger gemacht als im Jahre 1848 , was sich aus	20_CARD 562_CARD 261_CARD 267_CARD 528_CARD Im_APPRART Berichtjahre_NN wurden_VAFIN 4_CARD t_NN	Absenzen_NN	weniger_ADV gemacht_VVPP als_KOKOM im_APPRART Jahre_NN 1848_CARD ,_$, was_PRELS sich_PRF aus_APPR	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=832	32704913	32704913
834	syn_001_1850_000_65_87_e107	, weniger die außer¬ ordentlichen ; die größte Zahl der	Absenzen	wurde aber bewirkt durch zufällige Hindernisse , wie durch schlechtes	,_$, weniger_ADV die_ART außer¬_ADJA ordentlichen_ADJA ;_$. die_ART größte_ADJA Zahl_NN der_ART	Absenzen_NN	wurde_VAFIN aber_ADV bewirkt_ADJD durch_APPR zufällige_ADJA Hindernisse_NN ,_$, wie_KOUS durch_APPR schlechtes_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=833	32704953	32704953
835	syn_001_1850_000_65_87_e107	wieder darauf aufmerksam , daß von den 36 un- entschuldigten	Absenzen	27 auf die Stadt- und Privatlehrer kommen . Im Bezirk	wieder_ADV darauf_PAV aufmerksam_ADJD ,_$, daß_KOUS von_APPR den_ART 36_CARD un-_TRUNC entschuldigten_ADJA	Absenzen_NN	27_CARD auf_APPR die_ART Stadt-_TRUNC und_KON Privatlehrer_NN kommen_VVINF ._$. Im_APPRART Bezirk_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=834	32705047	32705047
836	syn_001_1850_000_65_87_e107	und „ über die Würdigung der Entschul- ' digung der	Absenzen	" ; in Hinweil „ über Orthographie " und „	und_KON „_$( über_APPR die_ART Würdigung_NN der_ART Entschul-_TRUNC '_$( digung_NN der_ART	Absenzen_NN	"_$( ;_$. in_APPR Hinweil_NN „_$( über_APPR Orthographie_NN "_$( und_KON „_$(	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=835	32709207	32709207
837	vsb_001_1860_007_112_113_e94	gar das System nach Jahrschulbüchern recht durchgeführt werden ? Das	Absenzwesen	ist in den Fabrikschulen eine bedenkliche Sache . Die Umgehung	gar_ADV das_ART System_NN nach_APPR Jahrschulbüchern_NN recht_ADJD durchgeführt_VVPP werden_VAINF ?_$. Das_ART	Absenzwesen_NN	ist_VAFIN in_APPR den_ART Fabrikschulen_NN eine_ART bedenkliche_ADJA Sache_NN ._$. Die_ART Umgehung_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=836	32961297	32961297
838	vsb_001_1860_007_112_113_e94	Die Umgehung der Schule , die Verspätungen , Ausreden und	Absenzen	aller Art erzeugen eine Unordnung , bei der wenig Tüchtiges	Die_ART Umgehung_NN der_ART Schule_NN ,_$, die_ART Verspätungen_NN ,_$, Ausreden_NN und_KON	Absenzen_NN	aller_PIAT Art_NN erzeugen_VVFIN eine_ART Unordnung_NN ,_$, bei_APPR der_PRELS wenig_PIAT Tüchtiges_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=837	32961316	32961316
839	vsb_001_1860_007_112_113_e94	Kind verdiene in drei Stunden mehr als den Betrag einer	Absenzbuße	; folg¬ lich liege tu der Schulversäumniß ihr Vortheil ,	Kind_NN verdiene_VVFIN in_APPR drei_CARD Stunden_NN mehr_ADV als_KOKOM den_ART Betrag_NN einer_ART	Absenzbuße_NN	;_$. folg¬_ADJD lich_ADJD liege_VVFIN tu_VVFIN der_ART Schulversäumniß_NN ihr_PPOSAT Vortheil_NN ,_$,	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=838	32961349	32961349
840	bso_001_1858_001_5_8_e4	bestimmten eine obligatorische Schulzeit , ordneten den Klassenuntcrricht und das	Absenzenwesen	. Man stellte einen musterhaften Lchrplan auf und führte zweckmäßige	bestimmten_VVFIN eine_ART obligatorische_ADJA Schulzeit_NN ,_$, ordneten_VVFIN den_ART Klassenuntcrricht_NN und_KON das_ART	Absenzenwesen_NN	._$. Man_PIS stellte_VVFIN einen_ART musterhaften_ADJA Lchrplan_NN auf_PTKVZ und_KON führte_VVFIN zweckmäßige_ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=839	33132763	33132763
841	slz_002_1870_015_81_88_e13	der Be- zirk Rheinfeldcn auf 11,000 Einwohner nur 1384 unentschuldigt	Absenzen	ausweist , fallen auf Brcm- garten bei 18,500 Einwohner 8092.	der_ART Be-_TRUNC zirk_NN Rheinfeldcn_NE auf_APPR 11,000_CARD Einwohner_NN nur_ADV 1384_CARD unentschuldigt_ADJD	Absenzen_NN	ausweist_VVFIN ,_$, fallen_VVFIN auf_APPR Brcm-_NE garten_VVFIN bei_APPR 18,500_CARD Einwohner_NN 8092._ADJA	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=840	33170224	33170224
842	slz_002_1870_015_81_88_e13	8092. 2 ) Eine zu laxe Praxis in Bestrafung unentschuldigt^	Absenzen	; im Be- zirk Baden kommen auf 6680 unentschuldigter Absenzen	8092._ADJA 2_CARD )_$( Eine_ART zu_APPR laxe_ADJA Praxis_NN in_APPR Bestrafung_NN unentschuldigt^_ADJA	Absenzen_NN	;_$. im_APPRART Be-_TRUNC zirk_NN Baden_NE kommen_VVFIN auf_APPR 6680_CARD unentschuldigter_ADJA Absenzen_NN	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=841	33170244	33170244
843	slz_002_1870_015_81_88_e13	Absenzen ; im Be- zirk Baden kommen auf 6680 unentschuldigter	Absenzen	1399 Strafen , in Rheinfelden auf 1384 unentschuldigt Absenzen 392	Absenzen_NN ;_$. im_APPRART Be-_TRUNC zirk_NN Baden_NE kommen_VVFIN auf_APPR 6680_CARD unentschuldigter_ADJA	Absenzen_NN	1399_CARD Strafen_NN ,_$, in_APPR Rheinfelden_NN auf_APPR 1384_CARD unentschuldigt_ADJD Absenzen_NN 392_CARD	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=842	33170254	33170254
844	slz_002_1870_015_81_88_e13	unentschuldigter Absenzen 1399 Strafen , in Rheinfelden auf 1384 unentschuldigt	Absenzen	392 , in Bremgartn auf 8092 unent- schuldigte Absenzen nur	unentschuldigter_ADJA Absenzen_NN 1399_CARD Strafen_NN ,_$, in_APPR Rheinfelden_NN auf_APPR 1384_CARD unentschuldigt_ADJD	Absenzen_NN	392_CARD ,_$, in_APPR Bremgartn_NE auf_APPR 8092_CARD unent-_ADJA schuldigte_ADJA Absenzen_NN nur_ADV	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=843	33170263	33170263
845	slz_002_1870_015_81_88_e13	unentschuldigt Absenzen 392 , in Bremgartn auf 8092 unent- schuldigte	Absenzen	nur 633 Straffälle . Die Eltern zeigen sich nachlässig im	unentschuldigt_ADJD Absenzen_NN 392_CARD ,_$, in_APPR Bremgartn_NE auf_APPR 8092_CARD unent-_ADJA schuldigte_ADJA	Absenzen_NN	nur_ADV 633_CARD Straffälle_NN ._$. Die_ART Eltern_NN zeigen_VVFIN sich_PRF nachlässig_ADJD im_APPRART	https://tools.linguistik.zhaw.ch/CQPweb/s_al_de_bildevo_v2/context.php?qname=hempt636ouw&batch=844	33170272	33170272
